Previous_qualification_grade,Admission_grade,Age_at_enrollment,Curricular_units_1st_sem_approved,Application_order,Application_mode,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Daytime_evening_attendance,Gender,Displaced,Status
130.0,134.0,24,5,1,39,0,1,1,1,1,0,Enrolled
133.1,125.0,21,5,1,1,0,0,1,1,1,0,Enrolled
133.0,123.2,18,5,4,17,0,0,1,1,1,1,Graduate
131.0,118.4,18,0,3,17,0,0,1,1,1,0,Dropout
133.1,116.2,24,5,1,51,0,0,1,1,1,0,Dropout
133.1,123.0,28,3,1,39,0,1,1,1,1,0,Enrolled
118.0,113.5,19,5,1,17,0,1,1,1,0,1,Graduate
120.0,125.0,28,6,1,51,0,0,1,1,0,0,Enrolled
133.1,134.8,18,0,3,17,0,0,1,1,0,1,Dropout
145.0,149.9,19,0,1,1,0,0,0,1,0,1,Graduate
125.0,119.8,19,8,1,1,0,1,1,1,0,1,Graduate
125.0,125.0,21,0,1,43,0,0,1,1,0,1,Graduate
148.0,135.1,18,0,3,1,1,0,1,1,0,1,Dropout
139.0,138.3,19,6,4,1,0,0,1,1,0,1,Graduate
130.0,122.5,19,7,2,17,0,0,1,1,0,1,Graduate
148.0,148.0,20,10,1,1,0,0,1,1,0,1,Graduate
130.0,126.2,18,6,2,1,0,0,1,1,0,1,Graduate
134.0,129.8,20,6,4,43,0,0,1,1,0,1,Graduate
133.1,104.0,26,1,1,39,0,0,1,1,0,0,Dropout
137.0,126.7,18,7,4,18,0,0,1,1,0,1,Dropout
130.0,120.0,58,5,1,39,0,0,1,0,0,0,Graduate
137.0,124.6,18,7,2,1,0,0,1,1,0,0,Graduate
130.0,130.0,20,5,1,44,0,0,1,1,0,1,Enrolled
140.0,127.3,20,0,1,17,0,0,1,0,0,0,Dropout
150.0,122.0,29,13,1,2,0,0,1,1,0,1,Graduate
130.0,125.1,27,0,1,7,1,0,0,1,0,0,Dropout
133.1,110.0,21,6,1,1,0,1,1,1,0,1,Graduate
134.0,129.8,20,6,1,1,0,1,1,1,0,0,Graduate
125.0,114.9,19,6,1,17,0,1,1,1,0,0,Graduate
141.0,125.6,22,6,1,1,0,1,1,1,0,1,Graduate
138.0,125.1,19,6,3,18,0,1,1,1,0,1,Graduate
116.0,115.7,19,3,1,17,1,0,0,1,0,1,Dropout
122.0,112.6,23,5,3,1,0,0,1,1,0,1,Enrolled
131.0,127.2,18,6,3,1,0,1,1,1,0,1,Dropout
140.0,140.0,19,0,1,44,0,0,1,1,0,0,Dropout
140.0,140.0,20,5,1,44,0,0,1,1,0,1,Graduate
127.0,120.4,19,6,4,1,0,1,1,1,0,1,Graduate
133.1,100.0,26,0,1,39,1,1,0,1,0,1,Dropout
117.0,113.5,18,6,1,1,0,1,1,1,0,1,Graduate
150.0,132.1,29,4,1,1,1,0,1,1,0,1,Dropout
160.0,160.0,20,6,1,44,0,0,0,1,0,1,Graduate
128.0,126.3,19,6,1,1,0,0,1,1,0,1,Graduate
160.0,160.0,23,4,1,44,0,0,1,1,0,1,Enrolled
126.0,100.0,25,3,1,43,0,0,1,1,0,0,Enrolled
135.0,125.8,18,7,1,18,0,0,1,1,0,1,Graduate
139.0,142.2,19,6,3,1,0,1,1,1,0,1,Graduate
125.0,119.4,18,7,2,17,0,0,1,1,0,1,Graduate
106.0,106.4,19,5,2,1,0,1,1,1,0,1,Enrolled
120.0,120.0,36,4,1,7,0,0,1,0,0,0,Dropout
150.0,150.0,20,3,1,44,0,1,1,1,1,0,Enrolled
130.0,148.6,20,0,2,17,0,0,1,1,1,1,Dropout
116.0,108.7,18,5,1,1,0,0,1,1,1,1,Dropout
130.0,130.0,19,5,1,44,0,0,1,1,1,0,Enrolled
140.0,124.6,20,3,1,17,1,0,0,1,1,1,Dropout
134.0,131.0,18,7,2,1,0,0,1,1,1,1,Graduate
130.0,130.0,20,4,1,44,1,0,1,1,1,1,Dropout
122.0,116.1,24,0,1,18,1,0,0,1,1,1,Dropout
128.0,125.6,19,0,1,17,0,0,1,1,1,1,Dropout
130.0,121.3,18,1,1,17,0,0,1,1,1,1,Dropout
113.0,107.4,18,5,3,1,0,0,1,1,1,1,Graduate
126.0,116.9,18,6,1,1,0,0,1,1,1,0,Graduate
135.0,123.5,22,0,2,43,0,0,1,1,1,1,Dropout
141.0,130.5,19,6,1,1,0,0,1,1,1,0,Graduate
133.1,140.0,32,0,1,39,1,0,0,1,0,1,Dropout
133.1,117.1,21,0,1,17,0,1,1,1,0,1,Dropout
144.0,127.5,19,7,1,18,0,1,1,1,0,1,Graduate
140.0,126.0,39,9,1,43,0,1,1,0,0,0,Graduate
100.0,113.0,30,9,1,43,0,0,1,0,0,1,Graduate
135.0,130.1,18,4,1,1,0,0,1,1,0,1,Dropout
130.0,110.0,38,4,1,43,0,0,1,0,0,1,Dropout
147.0,135.8,20,6,3,1,0,0,1,1,0,1,Graduate
149.0,126.3,55,6,1,39,0,0,1,0,0,0,Graduate
130.0,130.0,53,17,1,27,0,0,1,1,0,0,Dropout
120.0,104.0,54,4,1,39,0,0,1,0,0,0,Dropout
125.0,123.6,18,5,1,43,0,1,1,1,0,1,Enrolled
133.1,121.0,44,4,1,39,1,0,0,0,0,0,Dropout
149.0,130.5,28,9,1,43,0,0,1,1,0,1,Graduate
180.0,180.0,37,14,1,7,0,0,1,0,0,0,Graduate
110.0,112.5,20,9,1,43,0,0,1,1,0,1,Graduate
131.0,126.1,18,7,3,1,0,0,1,1,0,1,Enrolled
117.0,111.8,19,4,1,1,0,0,1,1,1,1,Dropout
120.0,131.4,23,18,1,17,0,1,1,1,1,1,Graduate
160.0,144.3,22,0,1,17,0,0,1,1,1,0,Dropout
100.0,115.0,24,0,1,39,0,0,0,1,1,0,Dropout
140.0,120.0,22,5,1,44,0,0,1,1,1,1,Enrolled
160.0,168.6,26,0,1,39,0,0,1,1,1,0,Dropout
141.0,127.7,18,6,6,17,0,0,1,1,1,1,Graduate
130.0,150.0,24,4,1,44,0,0,1,1,1,0,Dropout
142.0,129.8,18,0,1,1,0,0,1,1,1,1,Enrolled
130.0,135.6,26,0,1,1,0,0,1,1,1,1,Dropout
133.1,100.0,27,3,1,39,0,0,1,1,1,0,Dropout
140.0,140.0,20,5,1,44,0,1,1,1,1,1,Graduate
129.0,124.1,19,0,1,1,0,0,1,1,1,1,Dropout
148.0,131.6,18,6,1,1,0,1,1,1,1,0,Dropout
143.0,129.0,18,7,3,1,0,0,1,1,1,1,Graduate
128.0,135.7,19,5,1,17,0,0,1,1,1,1,Enrolled
100.0,108.0,34,7,1,43,0,0,1,1,1,1,Enrolled
116.0,110.8,19,0,1,1,0,0,1,1,1,1,Dropout
128.0,124.5,19,4,1,1,0,1,1,1,1,0,Graduate
120.0,100.0,30,3,1,39,0,0,1,1,1,0,Dropout
121.0,123.8,22,0,1,43,0,0,0,1,1,0,Dropout
137.0,131.4,19,4,1,17,0,0,0,1,1,0,Dropout
115.0,118.5,21,1,1,1,0,0,1,1,1,0,Dropout
129.0,122.0,22,0,2,1,0,0,0,1,1,1,Dropout
125.0,122.9,19,6,1,1,0,1,1,1,1,0,Enrolled
125.0,118.7,20,4,1,1,0,0,1,1,1,0,Enrolled
133.1,100.0,35,3,1,39,0,0,1,1,1,1,Dropout
131.0,135.9,20,1,2,16,0,0,1,1,1,1,Dropout
133.1,138.4,21,3,1,1,0,0,1,1,1,0,Graduate
133.1,128.2,27,0,1,39,1,0,0,1,1,0,Dropout
114.0,107.4,26,3,1,43,0,0,0,1,1,1,Dropout
127.0,129.8,20,0,1,17,0,0,0,1,1,0,Dropout
130.0,100.0,28,8,1,39,1,0,0,1,1,0,Dropout
121.0,113.0,19,6,3,1,0,0,1,1,1,1,Graduate
120.0,107.0,47,0,1,43,0,0,0,0,1,0,Dropout
120.0,130.0,55,5,1,39,0,0,0,1,1,0,Dropout
120.0,120.0,39,0,1,43,0,0,1,1,1,1,Dropout
120.0,120.5,35,14,1,1,1,0,1,1,1,1,Dropout
133.1,120.5,32,2,1,39,0,0,0,1,1,0,Dropout
124.0,137.0,20,6,4,1,0,0,1,1,1,1,Graduate
150.0,115.0,36,6,1,39,0,0,1,1,1,0,Graduate
133.1,142.7,34,5,1,39,1,1,1,0,1,0,Graduate
116.0,116.7,21,0,1,1,0,0,1,1,1,1,Dropout
133.1,136.1,42,1,1,43,0,1,1,0,1,0,Dropout
133.1,134.3,25,1,1,39,0,0,1,1,1,0,Dropout
167.0,153.0,18,1,1,18,0,1,1,1,1,1,Dropout
140.0,132.0,18,5,1,1,0,1,1,1,1,0,Graduate
124.0,129.6,19,6,2,1,0,0,1,1,1,1,Graduate
110.0,105.0,34,3,1,43,1,0,0,1,1,0,Dropout
150.0,130.8,20,2,2,17,0,0,1,1,1,0,Dropout
123.0,119.7,20,0,1,1,0,0,1,1,1,0,Dropout
152.0,132.5,21,7,1,17,0,0,1,1,1,0,Graduate
130.0,130.0,19,6,1,44,0,0,1,1,1,1,Graduate
133.1,120.0,31,4,1,39,1,0,0,1,1,0,Dropout
133.1,150.0,21,6,1,17,0,0,1,1,1,0,Graduate
124.0,115.6,20,5,1,1,0,1,1,1,1,0,Graduate
119.1,119.1,22,6,2,43,0,0,1,1,1,0,Graduate
128.0,123.5,19,4,2,1,0,0,0,1,1,1,Dropout
133.1,120.0,41,0,1,39,1,0,0,1,1,1,Dropout
133.1,110.0,27,0,1,43,0,0,1,1,1,1,Dropout
145.0,131.4,19,7,1,17,0,0,1,1,0,0,Dropout
141.0,126.8,20,8,2,18,0,1,1,1,0,1,Graduate
118.9,118.9,19,6,4,43,0,1,1,1,0,1,Graduate
160.0,160.0,35,5,1,39,0,0,1,0,0,0,Graduate
111.0,115.9,22,6,5,17,0,0,1,1,0,1,Graduate
111.0,109.3,20,6,2,1,0,1,1,1,0,1,Graduate
123.0,113.9,18,4,1,1,1,0,0,1,0,1,Dropout
133.0,121.8,18,5,1,1,0,1,1,1,0,1,Graduate
140.0,140.0,30,7,1,7,0,0,1,1,0,0,Graduate
122.0,114.7,18,6,1,18,1,1,1,1,0,0,Graduate
128.0,120.0,20,6,1,1,0,1,1,1,0,1,Enrolled
108.0,107.3,19,4,1,1,0,1,1,1,0,0,Enrolled
139.0,136.2,19,5,1,17,0,0,1,1,0,0,Graduate
130.0,119.5,21,7,2,1,0,1,1,1,0,1,Graduate
133.1,106.0,21,7,1,18,1,0,1,1,0,1,Enrolled
130.0,124.1,18,6,4,1,0,0,1,1,0,1,Enrolled
143.0,133.2,18,4,3,1,0,1,1,1,0,1,Graduate
110.0,110.0,35,1,1,39,0,0,0,1,0,0,Dropout
120.0,114.8,21,4,6,1,0,0,1,1,0,1,Enrolled
140.0,130.0,18,6,1,1,0,1,1,1,1,1,Graduate
125.0,122.6,22,1,5,17,0,0,1,1,1,1,Enrolled
134.0,133.5,20,7,1,17,0,1,1,1,1,1,Graduate
130.0,120.0,34,5,1,39,0,0,1,1,0,1,Graduate
120.0,120.0,33,5,1,7,0,0,1,1,0,0,Enrolled
142.0,137.3,22,6,3,1,0,1,1,1,0,1,Graduate
127.0,123.5,20,4,3,17,0,1,1,1,0,1,Enrolled
140.0,131.8,35,4,1,39,0,0,1,1,0,0,Enrolled
140.0,130.0,39,3,1,39,0,0,0,1,0,1,Dropout
142.0,128.0,19,0,6,18,0,0,0,1,0,1,Dropout
120.0,95.0,36,6,1,39,0,1,1,1,0,0,Graduate
124.0,116.0,21,7,2,1,0,1,1,1,0,1,Graduate
157.0,136.7,22,4,1,1,0,0,1,1,0,1,Enrolled
126.6,107.5,42,6,1,39,1,1,1,1,0,0,Graduate
110.0,108.4,34,0,1,39,0,0,1,1,0,1,Dropout
144.0,130.7,20,6,1,17,0,0,1,1,0,1,Enrolled
160.0,155.9,33,6,1,44,0,0,1,0,0,0,Graduate
105.0,106.1,20,5,4,1,0,0,1,1,0,1,Graduate
130.0,128.6,19,4,2,1,1,0,1,1,0,1,Graduate
140.0,140.0,34,5,1,43,1,0,1,0,0,0,Dropout
138.0,145.0,18,5,1,1,0,0,1,1,0,1,Graduate
120.0,113.0,24,4,1,17,0,1,1,0,0,0,Graduate
135.0,137.1,18,6,1,1,0,0,1,1,0,1,Graduate
119.0,119.7,20,3,1,1,0,0,1,1,0,1,Enrolled
121.0,120.5,21,7,1,17,0,0,1,1,0,1,Graduate
126.0,125.7,19,6,5,1,0,1,1,1,0,1,Graduate
132.0,125.5,19,6,4,17,0,1,1,1,0,0,Graduate
128.0,124.5,18,4,1,1,0,1,1,1,0,1,Graduate
160.0,126.0,38,8,1,39,0,1,1,0,0,0,Graduate
125.0,136.2,21,11,1,1,1,0,1,1,1,1,Enrolled
127.0,124.2,23,1,1,43,0,0,1,1,1,1,Enrolled
147.0,138.5,19,8,5,17,0,0,1,1,0,1,Graduate
130.0,122.3,18,6,2,1,1,0,0,1,0,1,Dropout
134.0,126.0,18,0,6,1,0,1,1,1,0,1,Graduate
140.0,135.4,24,5,1,39,0,0,1,1,0,1,Enrolled
151.0,146.5,18,6,1,1,0,1,1,1,0,0,Graduate
132.0,121.9,18,6,1,1,0,0,1,1,0,1,Graduate
130.0,130.0,26,8,1,7,0,0,1,0,0,0,Graduate
126.0,115.2,19,1,1,1,1,0,1,1,0,0,Enrolled
119.0,115.2,19,0,3,18,0,1,1,1,0,1,Dropout
123.0,125.1,19,4,1,1,0,0,1,1,0,0,Enrolled
106.0,108.0,20,2,1,1,1,0,1,1,0,1,Dropout
121.0,125.9,22,4,3,1,0,0,1,1,0,1,Enrolled
138.0,128.0,19,7,2,1,0,0,1,1,0,1,Graduate
118.0,113.5,20,7,5,1,0,0,1,1,0,1,Graduate
120.0,124.6,36,3,1,39,0,0,1,1,0,0,Enrolled
133.1,116.0,29,0,1,39,0,0,1,1,0,1,Dropout
141.0,124.9,19,6,3,17,0,0,1,1,0,1,Graduate
180.0,140.5,24,0,1,39,1,0,0,1,0,0,Dropout
180.0,179.6,27,0,1,39,1,0,0,1,0,0,Dropout
115.0,116.1,18,6,1,17,0,1,1,1,0,1,Graduate
142.0,139.4,18,0,2,17,0,1,1,1,0,1,Graduate
135.0,129.0,21,0,4,17,0,0,1,1,0,1,Dropout
150.0,135.6,43,5,1,39,0,1,1,1,0,0,Graduate
153.0,147.8,18,5,1,43,0,1,1,1,0,0,Graduate
153.0,138.0,21,6,1,18,0,1,1,1,0,1,Dropout
150.0,150.0,26,0,1,7,0,0,1,1,0,0,Dropout
144.0,130.8,19,7,6,1,0,1,1,1,0,1,Graduate
130.0,122.6,18,5,1,1,0,0,1,1,0,0,Graduate
125.0,119.1,22,2,1,1,0,0,1,1,0,1,Dropout
133.1,111.8,27,0,1,39,0,0,1,1,0,1,Dropout
133.0,125.0,18,5,3,1,0,0,1,1,0,1,Graduate
140.0,129.9,19,4,1,17,0,0,1,1,0,0,Graduate
133.0,131.1,18,7,4,17,0,0,1,1,0,1,Graduate
154.0,141.4,19,6,1,1,0,1,1,1,0,0,Graduate
133.1,120.0,32,0,1,39,0,0,0,1,0,0,Dropout
168.0,133.4,23,26,1,42,0,0,1,1,0,1,Graduate
132.0,127.3,20,6,3,17,0,0,1,1,0,1,Graduate
133.1,131.8,20,12,1,1,1,0,1,1,0,1,Graduate
120.0,114.8,19,5,1,17,1,0,0,1,0,1,Dropout
150.0,132.8,18,8,3,1,0,1,1,1,0,1,Graduate
140.0,140.0,21,3,1,44,0,0,1,1,0,0,Dropout
103.0,108.3,20,0,1,1,0,1,1,1,0,0,Enrolled
150.0,150.0,22,6,1,44,0,0,1,1,0,1,Graduate
160.0,160.0,26,5,1,44,0,0,1,0,0,0,Graduate
131.0,131.7,20,6,1,1,0,0,1,1,0,1,Graduate
114.0,112.6,19,6,1,1,0,0,1,1,0,1,Graduate
120.0,111.1,31,4,1,39,0,0,1,0,0,0,Graduate
140.0,127.5,20,7,3,43,1,1,1,1,0,1,Graduate
130.0,120.2,20,4,1,43,0,0,1,1,0,1,Graduate
121.0,118.9,21,7,4,17,0,0,1,1,0,1,Graduate
130.0,119.9,18,7,4,1,0,0,1,1,0,1,Graduate
141.0,127.3,19,6,2,17,0,1,1,1,0,1,Graduate
131.0,127.9,18,7,1,1,0,1,1,1,0,1,Graduate
133.1,133.0,40,5,1,39,0,0,1,1,0,0,Enrolled
117.0,114.6,18,6,6,17,0,1,1,1,0,0,Graduate
151.0,144.5,18,6,2,1,0,0,1,1,0,1,Graduate
131.0,125.4,19,5,1,17,0,0,1,1,0,1,Graduate
145.0,145.0,19,6,1,17,0,1,1,1,0,0,Graduate
135.0,138.1,28,0,1,39,1,0,0,1,0,0,Dropout
119.0,124.6,20,6,1,17,0,0,1,1,0,1,Graduate
122.0,130.8,18,4,2,1,0,0,1,1,0,1,Graduate
155.0,140.5,18,6,2,1,0,0,1,1,0,1,Graduate
123.0,124.1,20,5,1,1,0,1,1,1,0,1,Graduate
130.0,118.4,28,13,1,43,1,0,1,1,0,0,Graduate
133.1,128.2,23,16,1,15,0,0,1,1,0,0,Graduate
114.0,109.5,19,4,1,1,0,0,1,1,0,1,Dropout
137.0,131.1,18,6,1,17,0,1,1,1,0,1,Graduate
161.0,137.9,20,6,3,1,1,1,0,1,0,0,Graduate
133.1,128.2,20,12,1,1,0,0,1,1,0,1,Graduate
133.1,126.5,27,2,1,39,0,0,1,0,0,0,Dropout
128.0,120.0,18,3,1,1,0,0,1,1,0,1,Dropout
133.1,123.0,37,7,2,39,0,1,1,1,0,0,Graduate
130.0,130.0,42,5,1,7,0,0,0,1,0,0,Dropout
147.0,141.1,20,6,6,17,0,0,1,1,0,1,Dropout
140.0,140.0,34,0,1,39,0,0,0,1,1,0,Dropout
140.0,133.6,22,0,1,42,0,0,1,1,1,1,Dropout
133.1,123.5,39,6,2,39,0,0,1,1,1,0,Graduate
141.0,136.3,18,6,1,1,0,1,1,1,1,1,Graduate
128.0,123.5,21,6,2,1,0,1,1,1,1,1,Graduate
150.0,112.0,34,0,1,39,0,0,1,1,1,0,Dropout
160.0,160.0,22,6,1,44,0,1,1,1,1,0,Graduate
133.1,110.0,31,3,1,39,0,0,1,1,1,0,Dropout
128.0,116.8,19,4,3,18,0,0,0,1,1,1,Dropout
114.0,109.5,19,0,5,17,0,0,1,1,1,0,Dropout
133.1,100.0,31,0,1,39,0,0,1,1,1,0,Dropout
126.0,117.3,19,3,1,5,0,0,1,1,0,1,Enrolled
133.1,130.0,30,0,2,39,0,0,1,1,0,0,Dropout
129.0,137.8,20,7,1,51,0,1,1,1,0,1,Graduate
140.0,136.5,18,7,1,17,0,1,1,1,0,1,Graduate
133.1,138.7,31,3,1,39,0,0,1,0,0,0,Dropout
134.0,124.9,19,3,1,17,0,0,1,1,0,1,Dropout
133.1,140.0,43,0,1,39,0,1,1,0,0,0,Dropout
132.0,122.6,20,6,2,17,0,1,1,1,0,1,Graduate
131.0,129.5,19,8,2,1,0,1,1,1,0,1,Graduate
133.1,155.0,22,3,1,1,0,0,1,1,0,0,Dropout
133.1,100.0,26,7,1,1,0,0,1,0,0,0,Graduate
160.0,137.6,19,5,1,18,0,1,1,1,0,1,Graduate
120.0,120.0,29,6,1,7,0,0,1,1,0,1,Dropout
114.0,114.0,20,0,1,15,0,0,1,1,0,0,Enrolled
140.0,139.0,38,5,1,1,0,1,1,0,0,0,Enrolled
100.0,110.0,41,12,1,39,0,0,1,1,0,0,Graduate
139.0,128.5,19,6,6,1,0,0,1,1,0,1,Dropout
136.0,132.2,19,6,1,1,1,0,1,1,0,0,Graduate
130.0,130.0,43,3,1,7,0,0,1,1,0,0,Dropout
145.0,129.3,19,5,1,17,0,0,1,1,0,1,Graduate
133.1,128.2,19,12,1,1,0,1,1,1,1,1,Enrolled
146.0,130.3,18,8,6,1,0,0,1,1,1,1,Graduate
159.0,162.5,19,0,1,1,0,0,1,1,1,1,Dropout
133.1,130.0,38,0,1,39,0,0,1,0,1,0,Dropout
110.0,110.0,37,0,1,7,0,0,1,1,1,1,Dropout
120.0,142.3,26,6,1,39,0,1,1,1,0,1,Graduate
130.0,122.0,21,1,1,17,0,1,1,1,0,1,Enrolled
158.0,153.6,18,6,3,1,0,1,1,1,0,1,Graduate
122.0,112.9,18,7,1,1,0,0,1,1,0,0,Graduate
140.0,124.1,18,5,1,1,0,0,1,1,0,0,Graduate
136.0,129.7,19,6,1,17,0,0,1,1,0,0,Graduate
111.0,110.0,18,5,1,1,0,0,1,1,0,1,Graduate
145.0,136.3,18,7,2,17,0,0,1,1,0,1,Enrolled
133.1,146.0,19,6,1,17,1,1,1,1,0,0,Graduate
140.0,129.9,19,0,1,1,0,0,1,1,0,0,Dropout
140.0,140.9,18,6,1,1,0,1,1,1,0,1,Graduate
156.0,135.5,18,7,1,1,0,0,1,1,0,0,Graduate
132.0,122.0,20,7,1,1,0,1,1,1,0,1,Graduate
140.0,140.0,22,6,1,53,0,1,1,1,0,0,Graduate
164.0,163.0,18,0,1,1,0,0,1,1,0,0,Dropout
113.0,107.4,19,6,4,17,0,1,1,1,0,1,Graduate
122.0,114.3,20,4,1,1,0,1,0,1,0,1,Dropout
150.0,140.8,19,5,1,43,0,0,1,1,0,0,Enrolled
135.0,126.3,20,6,2,1,0,1,1,1,0,1,Graduate
133.1,110.0,28,4,1,39,0,0,1,1,0,0,Dropout
122.0,126.2,19,6,2,1,0,0,1,1,0,0,Graduate
140.0,140.0,22,6,1,42,0,0,1,1,0,0,Enrolled
138.0,123.0,19,6,1,1,0,0,1,1,0,1,Graduate
130.0,157.0,18,0,3,1,0,0,0,1,0,1,Dropout
157.0,149.7,18,6,1,5,0,0,1,1,0,1,Graduate
140.0,140.0,22,4,1,43,0,0,1,1,0,1,Graduate
170.0,170.0,20,11,1,53,0,0,1,1,0,0,Graduate
150.0,130.2,24,5,1,39,0,1,1,0,0,0,Graduate
146.0,135.5,22,12,1,17,1,0,1,1,0,1,Enrolled
120.0,118.3,20,6,1,43,0,0,1,0,0,0,Enrolled
118.0,116.3,20,7,1,1,0,1,1,1,0,1,Graduate
120.0,120.0,35,0,1,7,0,0,0,0,0,0,Dropout
154.0,154.7,18,5,1,1,0,1,1,1,0,0,Graduate
139.0,132.7,19,6,2,17,0,0,1,1,0,1,Graduate
136.0,130.8,18,7,1,18,0,0,1,1,0,0,Graduate
130.0,122.7,18,4,2,1,0,0,1,1,0,1,Dropout
133.1,130.0,31,6,1,39,0,0,1,1,0,0,Enrolled
133.0,123.6,19,6,1,17,0,1,1,1,0,0,Graduate
143.0,116.5,20,7,1,18,0,1,1,1,0,1,Graduate
117.0,111.1,21,0,3,17,0,0,1,1,0,0,Dropout
145.0,136.3,18,7,3,1,0,1,1,1,0,1,Graduate
134.0,129.8,18,2,5,1,0,0,1,1,0,1,Dropout
170.0,134.7,33,5,1,39,0,0,1,0,0,0,Graduate
143.0,131.8,18,6,2,1,0,1,1,1,0,1,Enrolled
140.0,126.8,18,0,1,1,0,1,0,1,0,1,Dropout
131.0,130.7,21,2,1,1,1,0,1,1,0,0,Enrolled
115.0,109.8,19,4,3,17,0,0,1,1,0,1,Enrolled
130.0,133.9,28,5,1,7,0,0,1,0,0,0,Graduate
130.0,109.9,29,0,1,39,0,0,0,1,0,0,Dropout
160.0,160.0,36,6,1,44,1,0,0,1,0,1,Dropout
133.1,106.5,32,6,1,39,0,1,1,0,0,0,Graduate
130.0,120.0,25,7,1,39,0,1,1,1,0,1,Enrolled
140.0,107.8,33,8,1,43,0,0,1,0,0,0,Enrolled
133.1,100.0,34,3,1,43,0,0,0,0,0,0,Dropout
150.0,112.5,33,5,1,39,0,0,1,0,0,0,Graduate
140.0,135.5,29,2,1,43,1,0,0,0,0,0,Dropout
145.0,145.0,18,6,1,1,0,0,1,1,0,0,Dropout
126.0,119.0,18,6,1,1,0,1,1,1,0,0,Graduate
130.0,130.0,38,4,1,7,0,0,1,1,0,0,Graduate
135.0,126.3,19,6,4,1,0,1,1,1,0,1,Graduate
133.1,113.5,39,6,1,39,0,1,1,0,0,0,Graduate
120.0,120.0,37,12,1,43,0,0,1,0,0,0,Graduate
120.0,111.3,32,0,2,17,0,0,1,1,0,1,Dropout
147.0,130.2,18,0,1,18,0,0,1,1,0,0,Dropout
149.0,140.2,20,7,1,43,0,0,1,1,0,1,Enrolled
124.0,113.9,20,6,5,1,0,0,1,1,0,1,Graduate
133.1,99.0,23,6,1,17,0,1,1,1,0,1,Graduate
125.0,124.0,19,5,2,1,0,0,1,1,0,1,Enrolled
141.0,138.9,18,6,1,1,0,0,1,1,0,0,Graduate
131.0,130.0,19,5,1,1,0,0,1,1,1,1,Graduate
118.0,120.8,20,4,4,17,0,0,1,1,0,1,Graduate
129.0,127.8,19,6,6,1,0,0,1,1,0,1,Dropout
136.0,126.0,19,7,3,17,0,0,1,1,0,1,Graduate
134.0,126.0,18,4,2,1,0,0,1,1,0,0,Graduate
153.0,138.5,20,7,1,1,0,1,1,1,0,1,Graduate
119.0,119.4,20,7,3,1,0,0,1,1,0,1,Graduate
140.0,101.5,24,7,1,39,0,0,1,1,0,1,Graduate
133.1,101.5,24,0,2,39,0,0,1,1,0,1,Dropout
130.0,126.2,20,6,2,17,0,0,1,1,0,1,Graduate
128.0,129.8,20,6,3,1,0,0,1,1,0,1,Enrolled
145.0,138.4,18,6,1,1,0,0,0,1,0,1,Enrolled
146.0,129.3,18,7,1,1,0,0,1,1,0,0,Graduate
119.0,113.1,21,5,1,1,0,0,1,1,0,1,Graduate
160.0,144.3,18,4,1,17,0,0,1,1,0,1,Graduate
144.0,141.0,19,7,5,17,0,1,1,1,0,1,Graduate
130.0,130.0,22,6,1,7,0,0,1,1,0,1,Graduate
122.0,117.5,19,5,3,17,0,0,1,1,0,1,Graduate
153.0,131.8,18,6,3,1,0,0,1,1,0,1,Graduate
147.0,133.7,19,2,1,1,0,1,1,1,0,1,Enrolled
121.0,115.4,24,7,1,43,0,1,1,1,0,1,Enrolled
134.0,129.1,19,3,3,1,0,0,1,1,0,0,Enrolled
133.0,135.5,34,6,1,1,0,0,1,0,0,0,Graduate
118.0,112.4,19,6,5,17,0,0,1,1,0,1,Graduate
137.0,130.8,18,6,1,1,0,1,1,1,0,1,Graduate
143.0,131.6,19,7,5,1,0,1,1,1,0,1,Graduate
123.0,140.8,25,7,1,39,0,0,1,1,0,0,Graduate
140.0,140.0,21,8,1,44,0,0,1,1,0,1,Enrolled
118.0,114.2,18,5,1,1,0,0,1,1,0,0,Enrolled
142.0,127.3,18,4,1,1,0,1,1,1,0,0,Graduate
115.0,115.0,28,5,1,1,0,0,1,0,0,1,Graduate
131.0,118.8,18,7,1,43,0,1,1,1,0,0,Graduate
130.0,125.0,41,6,1,39,0,0,1,1,0,0,Graduate
133.1,111.5,18,3,2,17,0,0,1,1,0,0,Dropout
134.0,124.2,21,4,1,17,0,1,1,1,0,0,Graduate
130.0,130.0,41,0,1,7,1,0,1,1,0,0,Dropout
133.1,120.0,32,2,1,7,0,0,1,1,0,1,Dropout
114.0,110.0,29,6,1,43,0,0,1,0,0,0,Graduate
130.0,113.3,24,5,1,39,0,0,1,1,0,0,Enrolled
128.0,123.5,22,6,1,43,0,0,1,1,0,1,Enrolled
133.1,101.0,21,0,1,1,0,0,1,1,0,0,Dropout
133.1,120.9,39,4,1,39,0,0,1,1,0,1,Dropout
140.0,154.6,44,4,1,39,0,1,0,1,0,0,Enrolled
117.0,120.2,20,2,1,1,0,0,1,1,0,1,Enrolled
139.0,146.5,21,12,3,43,0,0,1,1,0,0,Graduate
159.0,160.1,18,6,1,1,0,0,1,1,0,1,Graduate
140.0,150.0,34,5,1,39,1,0,1,1,0,0,Graduate
140.0,135.8,18,5,3,1,0,0,1,1,0,1,Graduate
135.0,143.8,19,0,1,1,1,0,1,1,0,1,Enrolled
